country,iso3c,year,gdp_const,gdppc_const,gov_exp_pctgdp,lf_participation,exports_const,imports_const,access_electricity,va_agriculture,va_industry,va_services,adj_savings,gdppc_growth,educ_secondary_complete,pop_0_14_pct,pop_65plus_pct,age_dependency_ratio,urban_pop_pct,fuel_exports_pct_exports,nat_resource_rents_pctgdp,gross_capital_const,gross_capital_pctgdp,democracy,PR,CL,vulnerability,dge,mimic,gini,nb_na_critiques,open,open_pct,iso2c,region,subregion,developed_economies,developing_economies_excl_china,developing_economies_excl_LDCs,LLDCs,LIDE,MIDE,HIDE,BRICS,EU,G20,G77,income_group,SEI,SIDS,hc,rnna
Senegal,SEN,2019,22560634320.127,1379.60875249861,21.2330008972598,50.712,5635460444.77579,9139406529.6381,70.4,3362923324.7496,5204085247.52098,11438729473.1656,NA,1.80892290260792,7.41092014312744,42.8398690652712,3.51051951175819,79.7592228578564,47.653,19.9087625078162,2.75988310568798,7474988644.23816,31.9656603434826,3,3,3,0.536735352744911,37.31346893310547,41.272216796875,0.409,0,0.6548959025160388,65.48959025160389,SN,Africa,Sub-Saharan Africa,0,1,0,0,0,1,0,0,0,0,1,Lower middle income,0,0,1.6175360679626465,154137.03125
Senegal,SEN,2020,22863414676.2849,1361.79143748646,20.9459226870621,50.23,4889871294.37592,9777159346.7408,64.3,3774681277.75147,5124964399.05183,11503105276.1929,NA,-1.29147593329481,NA,NA,3.52746594325007,78.1214558387831,48.122,15.9872308197167,2.86963190075436,8730322119.77035,35.632965093467,3,3,3,0.535294976417744,36.50238800048828,42.0710334777832,0.409,2,0.6415065662230285,64.15065662230285,SN,Africa,Sub-Saharan Africa,0,1,0,0,0,1,0,0,0,0,1,Lower middle income,0,0,NA,NA
Senegal,SEN,2021,24359596784.117,1414.5395109385,19.5888527919007,50.732,5992137507.01337,11341695757.9461,68,3806758594.88284,5488524889.7348,12389121877.0579,NA,3.8734325976821,NA,NA,3.54310568518721,76.3835914170458,48.6,15.5262597724139,4.40159712005452,9733325644.7641,38.3530133013182,3,3,3,0.535585124465819,NA,NA,0.409,4,0.7115812884169542,71.15812884169542,SN,Africa,Sub-Saharan Africa,0,1,0,0,0,1,0,0,0,0,1,Lower middle income,0,0,NA,NA
Senegal,SEN,2022,25291561739.5407,1432.86013001798,23.2604407000257,50.398,6203389301.1472,12749034570.829,67.9,3819539956.41684,5632141150.18793,13017818268.6396,NA,1.29516488848884,10.720383644104,NA,3.56339204411192,74.5922709423436,49.086,18.2530882668501,NA,11230489695.2462,45.5934431543034,3,3,3,0.534035540594805,NA,NA,NA,5,0.749357594724808,74.93575947248081,SN,Africa,Sub-Saharan Africa,0,1,0,0,0,1,0,0,0,0,1,Lower middle income,0,0,NA,NA
Senegal,SEN,2023,26450942459.8508,1463.19101905166,23.4471383424065,50.29,6612812995.11918,13335490161.107,NA,4098474418.77386,5840961975.40551,13624672403.9551,NA,2.1168073839353,NA,NA,3.5903878360666,73.0702280774448,49.579,21.4769186750925,NA,11337813929.4638,44.294634721802304,3,3,3,NA,NA,NA,NA,6,0.7541622831211097,75.41622831211097,SN,Africa,Sub-Saharan Africa,0,1,0,0,0,1,0,0,0,0,1,Lower middle income,0,0,NA,NA
Serbia,SRB,1990,NA,NA,NA,58.103,NA,NA,100,NA,NA,NA,NA,NA,NA,23.7727281084929,11.28836610497,44.1116036311743,50.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,8,NA,NA,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.5466508865356445,507480.59375
Serbia,SRB,1991,NA,NA,NA,57.911,NA,NA,100,NA,NA,NA,NA,NA,NA,23.5296322866238,11.7241660710402,44.4669511257588,50.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,8,NA,NA,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.58123779296875,504450.21875
Serbia,SRB,1992,NA,NA,NA,57.635,NA,NA,100,NA,NA,NA,NA,NA,NA,23.2070503798982,12.1956342829472,44.9373833377141,50.981,5.82902436651589,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,8,NA,NA,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.611835479736328,497180.09375
Serbia,SRB,1993,NA,NA,NA,57.382,NA,NA,100,NA,NA,NA,NA,NA,NA,22.8332878691481,12.6879213801807,45.4380008885585,51.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,8,NA,NA,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.6427955627441406,487288.09375
Serbia,SRB,1994,NA,NA,NA,56.92,NA,NA,100,NA,NA,NA,NA,NA,NA,22.447533251866,13.1940613425134,45.9366963292739,51.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7,NA,NA,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.6741228103637695,478714.53125
Serbia,SRB,1995,22980131489.1339,3012.49818951388,NA,56.395,1087208521.83831,2557438678.82523,100,1989115013.47467,5998600240.9732,11898103745.0513,NA,NA,NA,22.0654953836684,13.7103156608966,46.425371329415,51.651,NA,0.669092065367452,2828454514.74928,13.17077399576,NA,NA,NA,0.418089219399528,NA,NA,0.302,4,0.15859992804596887,15.859992804596887,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.7058212757110596,470972.71875
Serbia,SRB,1996,24396847843.1808,3200.76826306115,NA,55.865,2427349054.34363,4230244515.73982,100,2146490676.41778,6544625989.75761,12097477514.0963,NA,6.24963275339432,NA,21.5990154285711,14.2287285733744,46.8995069484556,51.875,2.12200808262573,0.527409241981988,3218433266.36134,13.265301224482,NA,NA,NA,0.423050421006306,NA,NA,0.304,4,0.27288744893920075,27.28874489392007,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.7270162105560303,465018.25
Serbia,SRB,1997,26576270133.0385,3497.55046734497,NA,55.351,3667251215.21699,5621450380.16991,100,2293133195.47908,7201915266.91556,13262200469.3379,NA,9.27221778936207,NA,21.2363061662825,14.7372654318987,47.329954821108,52.098,1.95727599776042,0.333527259917736,3824771838.87147,13.7460593712061,NA,NA,NA,0.423854981145567,NA,NA,0.307,4,0.3495111070473195,34.951110704731946,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.7483768463134766,461803.9375
Serbia,SRB,1998,27996145144.3299,3699.40387054927,NA,55.087,4749272330.82297,5122038990.35078,100,2269504190.01731,7598558920.34744,14266460893.1583,NA,5.77127921638065,NA,20.9586497799681,15.2242193521902,47.680664148257,52.322,2.73035224557089,0.195087574224892,2440142662.14221,8.67046343948887,NA,NA,NA,0.42200504560819,NA,NA,0.308,4,0.35259537590920803,35.25953759092081,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.7699050903320312,459155.53125
Serbia,SRB,1999,25105401157.0986,3329.45173036535,NA,55.509,2744841812.52549,3349120625.84639,100,2268604926.79613,6354496249.64421,12900083166.1647,NA,-10.0003177033222,NA,20.7239493032373,15.6728186476847,47.9311822978536,52.545,2.38372375310051,0.311891670595921,1809028446.9212,7.70935558979106,NA,NA,NA,0.417954537364627,NA,NA,0.313,4,0.24273511505506457,24.27351150550646,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.7916016578674316,454515.375
Serbia,SRB,2000,26625556358.9016,3542.35373929055,NA,55.191,3124887617.27931,4176308408.35872,99.9,2022654706.7634,7215784572.33025,13698811587.6621,NA,6.39450654843546,NA,20.4978363373897,16.0681726957932,48.0799058920134,52.769,0.255219813841744,2.33274311334293,2013981959.12857,9.06363107933195,NA,NA,NA,0.417536768309148,NA,NA,0.323,4,0.2742175948258469,27.421759482584687,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.8134684562683105,450529.34375
Serbia,SRB,2001,28430374779.3657,3788.9822937535,NA,54.88,4812224041.92115,7135939626.04355,99.8,2383616357.72529,7414094668.81746,14319827725.6856,NA,6.96227911197663,NA,20.1834855561204,16.4093567541875,48.1518125880113,52.992,2.63905877065734,1.50240352241228,3517602209.87398,14.7411020982562,NA,NA,NA,0.422713704173752,NA,NA,0.331,4,0.42026050520573793,42.0260505205738,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.8450286388397217,447130.375
Serbia,SRB,2002,30290019296.1735,4038.65254639261,NA,54.594,5742929986.52681,9036831251.51328,100,2255200230.71493,8193335389.52444,15265404776.0541,NA,6.58937501636542,NA,19.8360984607549,16.7152679301376,48.2192030424731,53.215,3.40802673811775,0.628709984358027,4453617635.34101,17.3776527581948,NA,NA,NA,0.423173397637703,NA,NA,0.337,4,0.4879416250456862,48.794162504568625,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.8769423961639404,447001.0625
Serbia,SRB,2003,31671150129.2514,4233.77646622459,NA,54.349,7354095911.08531,10518504441.0942,99.7,2100580288.88062,8473246900.8084,16289338087.4987,NA,4.83141140740781,NA,19.4594324680158,16.9829001972155,48.2837315864194,53.437,NA,0.535968883702967,5089166074.48262,18.3879552623779,NA,NA,NA,0.423409428486359,NA,NA,0.343,4,0.5643180080054124,56.43180080054125,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.9092142581939697,449522.40625
Serbia,SRB,2004,33788958041.6963,4527.43497714122,NA,53.952,8082237557.26059,13735614443.0664,99.6,2499526804.01263,9172814338.51944,16345716876.6244,NA,6.93608916907462,NA,19.0773420379123,17.1864766917518,48.2786292134742,53.661,2.40451085264827,1.75377809041674,6850255084.94645,24.8595661186449,NA,NA,NA,0.424270685361905,NA,NA,0.348,4,0.645709523608372,64.5709523608372,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.9418482780456543,454501.125
Serbia,SRB,2005,35783688498.2993,4809.13847725945,NA,53.663,9581916555.70316,12933045214.9574,99.7,2376938784.33344,9683779964.24476,17812826878.1568,NA,6.22214347727881,NA,18.7142674566897,17.3287763990899,48.196334272477,53.883,3.65981095135982,1.24346302195652,6270387441.52517,21.7943857064162,NA,NA,NA,0.424401409956958,NA,NA,0.349,4,0.629196226423965,62.919622642396504,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,2.9748482704162598,459642.5625
Serbia,SRB,2006,37179489901.5517,5016.41284072937,NA,53.403,10261871764.46,15177429736.0806,99.6,2372813380.03089,10064979942.5374,18176906124.4011,NA,4.3100102949839,NA,18.40079624628,17.4164820415812,48.0190814295974,54.105,3.50689025126194,1.500776590768,6651540958.74751,21.7288994079008,2.5,3,2,0.424484040118468,NA,NA,0.346,3,0.6842294385399538,68.42294385399538,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.0058434009552,466762.3125
Serbia,SRB,2007,40091414194.7181,5431.27888961402,33.0653352858747,53.503,10559514580.0972,17676981965.3408,99.6,2186330554.3734,10649389124.4242,20081585013.3672,-3.97469226160827,8.27017356937334,NA,18.0971159250142,17.4526382438889,47.7509427617515,54.328,2.62105665377349,1.55422939890246,8838410875.33225,24.898939060219,2.5,3,2,0.423306089234612,NA,NA,0.34,2,0.704302831730941,70.4302831730941,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.0371615886688232,477650.03125
Serbia,SRB,2008,42160489092.4557,5735.94771592691,34.5414592727477,52.792,11885583813.9761,19477494115.2665,99.6,2259160256.72529,10927257295.2684,21489980085.0895,-4.06683424009098,5.60952277548294,62.5499992370605,17.8166738281011,17.4402380163125,47.4020422688159,54.55,NA,2.85101542369955,9857176708.3743,25.9133962645148,2.5,3,2,0.425211596106667,NA,NA,0.335,2,0.7438973931366176,74.38973931366176,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.0688059329986572,488734.90625
Serbia,SRB,2009,40835549150.1437,5578.01198011964,34.5091263592732,50.961,10514838779.2253,15180342538.9474,99.6,2204054456.7923,9710643519.03617,21942200231.9532,1.49163981574978,-2.75343750726206,62.9900016784668,17.5639953068464,17.4082896457034,47.0426888973918,54.772,NA,1.29420135500539,6942098162.44227,18.554576515854,2,2,2,0.423102186966593,NA,NA,0.333,2,0.6292356011595911,62.92356011595911,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.1007802486419678,492534.15625
Serbia,SRB,2010,41493398683.1048,5690.7032693018,35.1190464053724,49.653,12287732008.9452,15598322682.2074,99.7,2445885699.30653,9754546604.71746,22300204551.4317,0.507002951409953,2.02027692991339,63.6699981689453,17.3351014218929,17.3759538185157,46.707163814053,54.993,NA,2.51068899120357,6441165083.8124,17.3241841893613,2,2,2,0.421919545325212,NA,NA,0.334,2,0.67206002824992,67.20600282499198,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.133087396621704,494770.3125
Serbia,SRB,2011,41515918179.0189,5737.00119892159,34.0831778366048,49.749,12979375853.1109,16962400890.8463,99.7,2266831211.36987,10248449775.5724,22058897708.8939,-4.42522867080678,0.813571318496642,66.5999984741211,17.0643844124051,17.3957653090008,46.5325545822968,55.215,NA,3.35044641406988,7109410095.50301,18.149940401775,2,2,2,0.420442768283355,NA,NA,0.336,2,0.7212119605508092,72.12119605508092,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.167173147201538,497622.34375
Serbia,SRB,2012,41331605757.0618,5739.30750190714,35.4259392948407,50.154,13350257182.9867,17211788279.4501,99.8,2070319521.60688,10321721835.4713,22252798495.2472,-4.02455275691074,0.0402004968377128,44.5159606933594,16.8106823705696,17.5891851362179,46.8453076064932,55.356,NA,2.77478070010415,7296972694.31508,18.8103783793047,2,2,2,0.413939293082367,NA,NA,0.341,2,0.739435231287017,73.94352312870171,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.202131986618042,503267.78125
Serbia,SRB,2013,41518250511.0447,5793.33614236087,39.1277174777981,51.154,15758679440.9687,18446861783.3072,99.9,2271879995.75206,11215199925.1513,21325141612.2605,0.656316675401479,0.941379085120815,66.5599975585938,16.5750074224367,17.9500038447375,47.6152988175827,55.469,NA,2.05963239192195,7118869104.82372,17.1235575159888,2,2,2,0.410242801252945,NA,NA,0.342,2,0.8238675956535435,82.38675956535435,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.237992286682129,505135.34375
Serbia,SRB,2014,40769149069.4923,5716.5404784933,40.9109680719636,51.602,16431165968.9181,19380253331.8816,99.7,2358672887.43906,10434881769.1963,21376826702.9924,0.21773603888139,-1.32558619041696,68.5699996948242,16.3591899521357,18.3902831005496,48.6099080245693,55.583,NA,1.89442302636645,6812275258.33727,16.4778532272023,2,2,2,0.403770788091058,NA,NA,0.342,2,0.878395063869447,87.8395063869447,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.2747833728790283,505861.78125
Serbia,SRB,2015,41297410634.9586,5820.3215576888,39.0527737026285,51.222,17916931976.5824,20707771265.7471,99.9,2315113509.44995,10911347774.372,21488903394.1059,2.87314024995941,1.81545253787564,70.9000015258789,16.1642114024043,18.883979706442,49.7570563003371,55.696,NA,1.27718856590432,7645930562.89815,18.5143098449514,2,2,2,0.404090022783998,NA,NA,0.339,2,0.9352814776632354,93.52814776632354,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.312534809112549,509530.0625
Serbia,SRB,2016,42526090284.3724,6024.95753018527,37.7905966728824,52.972,19867297023.0576,22026696185.5612,99.9,2486084526.67439,11076532634.965,22130493162.7055,2.56343196270369,3.51588774723535,71.4100036621094,15.9772296315221,19.3853692133533,50.8721349656193,55.81,NA,1.17155898842791,7822933115.64574,18.1669241245312,2.5,3,2,0.403464936299652,NA,NA,0.335,2,0.9851362523211806,98.51362523211807,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.3512790203094482,511897.0625
Serbia,SRB,2017,43531149259.9687,6200.26060347164,36.1410383011071,53.555,21429615101.9995,24292789722.0607,100,2220874918.33323,11420591936.8728,22989416710.2816,1.49102327751429,2.90961508704559,71.6399993896484,15.8258875685363,19.9073825690271,51.9843219838154,55.942,NA,1.52263044010001,8725334695.18589,19.7183969139317,2.5,3,2,0.404480749710782,NA,NA,0.335,2,1.0503376456018951,105.0337645601895,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.391047954559326,515348.03125
Serbia,SRB,2018,45555064902.5834,6524.0796846826,35.1923667823381,53.962,23367522049.5749,26991252036.5639,100,2499410417.14964,11691773909.9996,24275018902.6372,4.8536807439103,5.22266888313776,71.7072448730469,15.6896807521828,20.4864046664261,53.2665314122019,56.092,NA,1.54067953539602,10383849229.416,22.4992604945944,3,3,3,0.427196691162462,NA,NA,0.334,2,1.1054484104858116,110.54484104858116,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.4318761825561523,522468.59375
Serbia,SRB,2019,47719025212.1981,6870.75746352687,35.742587631728,54.063,25062107448.3962,29648987795.9623,99.8,2404154867.4298,12294864526.544,25608639537.4721,3.85432841202672,5.31381889246718,73.6399993896484,15.5409425306094,21.0643608505556,54.6017908714794,56.26,NA,1.19461693747908,12073307864.6551,24.9266250234247,3.5,4,3,0.426957535541333,NA,NA,0.334,2,1.146525835367925,114.65258353679249,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,3.4737987518310547,533631.5
Serbia,SRB,2020,47265683024.0045,6850.96677811138,42.5376524683873,53.373,23912944694.6281,28470196010.8646,100,2454139075.51812,12054620314.569,25597120420.2326,6.01055108032764,-0.288042264925664,73.4497833251953,NA,21.5708751193576,55.8406068162926,56.446,NA,0.947608509343353,11946847105.2109,24.0974936172696,3.5,4,3,0.421019447231303,NA,NA,0.336,4,1.1082700461323967,110.82700461323967,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,NA,NA
Serbia,SRB,2021,51022858874.9258,7465.67530944906,37.6982895078739,56.736,28797765506.1965,33502237832.8517,100,2394249990.61327,13093856905.338,27781939671.8616,6.03870440147672,8.97258082321535,74.1909866333008,NA,21.888601009739,56.7307892970407,56.651,NA,1.74631766481948,13098141665.5572,24.9450929619478,3.5,4,3,0.419996663558427,NA,NA,0.336,4,1.2210214149655252,122.10214149655252,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,NA,NA
Serbia,SRB,2022,52365263375.3114,7857.40327149497,35.4693044866048,57.637,33702416401.7569,38913166959.4813,100,2212911721.90803,13252000851.5838,28912015155.851,NA,5.24705329134949,74.9423217773438,NA,22.0776743361109,57.3125583332035,56.873,NA,NA,13599870437.8128,26.3897108714517,3.5,4,3,0.421292113665036,NA,NA,NA,5,1.386712845131496,138.6712845131496,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,NA,NA
Serbia,SRB,2023,54380001764.6988,8210.55401378745,NA,57.229,34621993016.823,38278492738.4051,NA,2377582709.11514,13740414113.7122,30390467335.3939,NA,4.49449684698806,76.1039199829102,NA,22.3383596618497,57.94954577942,57.113,NA,NA,14186929972.5186,24.615505106431,3.5,4,3,NA,NA,NA,NA,7,1.3405752738050112,134.0575273805011,RS,Europe,Southern Europe,1,0,0,0,0,0,0,0,0,0,0,Upper middle income,0,0,NA,NA
Seychelles,SYC,1990,610261194.745671,8779.85231337378,NA,NA,331720277.385215,291362547.722942,NA,31995383.8300514,70645171.0449081,379892785.486326,21.1892662528063,6.92914127454476,NA,35.8580133201077,6.95835529783869,64.8687113071942,49.27,NA,0.124123297587184,77708941.8430182,24.2633008167867,6,6,6,NA,NA,NA,0.398,6,1.0210100699059348,102.10100699059349,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,4838.328125
Seychelles,SYC,1991,627107005.020014,8902.83798776266,NA,NA,353569536.877694,282792601.925031,NA,30688429.1891187,82989208.4977316,399048663.9911,16.1871692598802,1.40077156197196,NA,34.7933814883252,6.95301170196414,63.5453912235895,49.307,NA,0.111514883493607,72458219.8862389,22.0366510941658,6,6,6,NA,NA,NA,0.398,6,1.0147584602127282,101.47584602127282,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,5089.90087890625
Seychelles,SYC,1992,672089666.127958,9497.7554107084,NA,NA,333742460.196843,318819136.629957,NA,26195604.8376858,79096324.2963552,416324531.977498,18.0797488679504,6.68233459671488,NA,33.8159796297571,6.96205879630242,62.384689522236,49.362,0,0.109511997038486,74566585.4512919,21.2917079085588,5,6,4,NA,NA,NA,0.399,6,0.9709442500229724,97.09442500229723,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,5355.06201171875
Seychelles,SYC,1993,721174866.337827,9981.2446035158,45.5507960461863,NA,357293236.929506,419130635.052718,NA,24486708.2802351,90100310.8571443,410952474.430622,18.0709281195509,5.09056268455059,NA,32.9318841558091,6.98805114580743,61.3006206188329,49.435,0,0.101569572131425,106117869.414827,28.0941242267158,3.5,3,4,NA,NA,NA,0.399,5,1.076609721474287,107.6609721474287,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,5771.06982421875
Seychelles,SYC,1994,703602944.474698,9481.8805265777,44.4447722495861,NA,333627156.28895,354296837.861376,90,25910660.7277744,91147939.950665,422911533.167878,23.2729937568769,-5.00302413951677,NA,32.1023329798515,7.03649294926969,60.4050928427833,49.525,0,0.101996080131255,114802439.382544,26.9424629748869,3.5,3,4,NA,NA,NA,0.4,5,0.9777161956931865,97.77161956931866,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,6106.69140625
Seychelles,SYC,1995,707015676.972428,9388.81967720743,44.02860877014,NA,338035908.573005,414206227.771228,92.1736526489258,25265592.7113863,113258677.139756,434554936.402951,17.9602352824307,-0.981459839210345,NA,31.2972119662357,7.10331453878695,59.6438414246343,49.633,0.00290752284248818,0.119075541245383,114204607.339509,30.0161166378703,3,3,3,0.482173331124655,NA,NA,0.4,4,1.0639681139256674,106.39681139256673,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,6523.38818359375
Seychelles,SYC,1996,777702722.229699,10177.0904671696,48.3658627530491,NA,423608570.398573,526545144.870127,92.552490234375,27695657.3549626,140174859.18104,465943676.806505,25.1791950356185,8.3958454530317,NA,30.8773874268629,7.20062878730255,58.8182725081054,49.758,0,0.111417504052815,152994624.204094,39.076109771186204,3,3,3,0.471599906836189,NA,NA,0.4,4,1.221744103639728,122.1744103639728,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,7110.140625
Seychelles,SYC,1997,872533006.069359,11284.8459766598,47.292695782975,NA,495934535.370252,592910787.717092,92,28964003.9276643,170226111.147676,523238023.51676,15.0405284847973,10.8847957386616,NA,30.3618148171782,7.31382728294235,57.8873210675706,49.901,0,0.08862974332445,184418362.455345,31.3988822674612,3,3,3,0.472363257591046,NA,NA,0.4,4,1.2479130480031264,124.79130480031264,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,7650.642578125
Seychelles,SYC,1998,894062242.634693,11339.3481297046,43.3106468180283,NA,474737428.552191,692414564.883969,93.2992935180664,27378003.6930806,185389434.357754,522101251.635963,10.2477229377173,0.482967628956303,NA,29.7733481736315,7.37774474279166,56.7016455998092,50.061,0,0.0821548448881146,257279620.264153,34.433684667664,3,3,3,0.468700531210644,NA,NA,0.4,4,1.3054482538002106,130.54482538002105,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,8286.658203125
Seychelles,SYC,1999,910799133.493907,11326.9386083063,41.7540272120704,NA,498573755.825268,683845273.703795,93.6658096313477,30688487.1590823,172227285.084375,548150801.125008,16.3042419359359,-0.109437696562779,NA,29.1813209507241,7.40176296314359,55.3156146179402,50.238,0,0.0744368313246236,313986237.712663,42.906222053203,3,3,3,0.465868017894623,NA,NA,0.4,4,1.2982215134452288,129.8221513445229,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,8915.7333984375
Seychelles,SYC,2000,949537227.205275,11703.7535246117,40.5318291764912,NA,591582653.797156,508679843.13514,94.1,32856802.9244392,199464661.759126,587086001.140323,11.5702495646936,3.32671456371403,NA,28.6483283125093,7.42096545764421,53.9272975639372,50.433,0,0.106839697103305,242651893.402184,24.9183939465335,3,3,3,0.455907882811486,NA,NA,0.4,4,1.1587355033679332,115.87355033679333,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,9435.9609375
Seychelles,SYC,2001,927971690.1167,11427.9413083015,NA,NA,575263133.440821,633649633.259361,94.4,32110548.3365586,197847290.294526,569006026.230512,11.1320418350821,-2.35661333545873,NA,27.6166670711287,7.42977702395234,52.5951817190965,50.646,0,0.100866292801415,296574530.610528,40.395100282651,3,3,3,0.463537836791974,NA,NA,0.399,5,1.3027474647940513,130.2747464794051,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,10113.7734375
Seychelles,SYC,2002,939226436.101185,11218.2606464315,NA,NA,558943129.957172,521000360.13667,96.1,32499947.0746615,208977624.082675,550334680.867488,12.0663415142647,-1.83480695440478,46.0400009155273,26.7968647787148,7.41873114597529,51.3412870571222,50.876,5.11482906087217e-4,0.104835241294799,249122392.060978,27.588134558915,3,3,3,0.4685275927066,NA,NA,0.399,5,1.1498222884108613,114.98222884108613,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,10603.861328125
Seychelles,SYC,2003,883932969.017981,10677.9692081272,NA,NA,583422626.040784,476997140.267292,94.9,30587242.6176261,184874261.679837,547460304.237048,11.3745288526345,-4.81617833042706,NA,26.1542943712854,7.3838959487097,50.1296722827763,51.123,0,0.118386036607082,174709279.865997,10.9629831806923,3,3,3,0.467185652848654,NA,NA,0.399,5,1.1996608379549025,119.96608379549025,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,10711.4599609375
Seychelles,SYC,2004,858736866.549886,10412.0868936027,NA,NA,647552544.256693,586402114.799919,95.2,29714207.7193163,191042796.611904,487963336.096574,NA,-2.49000825290008,NA,25.5729863947913,7.34327410087856,48.9480052735186,51.388,0,0.0655728027215241,164697716.681483,17.4160642655973,3,3,3,0.468004538710622,NA,NA,0.399,5,1.4369415208808072,143.69415208808073,SC,Africa,Sub-Saharan Africa,0,1,1,0,0,0,1,0,0,0,1,High income,1,1,NA,10616.34765625
